class,test_acc,vote_acc
Hand,0.5996941896024465,0.6042813455657493
Feet,0.5654434250764525,0.5660550458715595
Tongue,0.6051987767584098,0.608256880733945
Mis,0.5865443425076452,0.5853211009174313
