class,test_acc,vote_acc
Hand,0.7130952380952381,0.7261904761904762
Feet,0.6946428571428572,0.6940476190476191
Tongue,0.6720238095238095,0.7023809523809524
Mis,0.6630952380952381,0.6726190476190474
