participant,class1,class2,running_time,test_acc,train_acc,test_size,train_size,train_block,test_block,test_acc_vote
3,Hand,Rest,59.50837683677673,0.9107142857142856,0.9714285714285714,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.9107142857142856
3,Feet,Rest,60.19958281517029,0.6071428571428571,0.9857142857142858,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.5357142857142857
3,Tongue,Rest,65.89273762702942,0.6964285714285714,0.9714285714285714,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6428571428571428
3,Mis,Rest,78.1340069770813,0.8928571428571429,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8928571428571429
4,Hand,Rest,77.763920545578,0.8571428571428571,0.9785714285714284,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8214285714285714
4,Feet,Rest,73.8710708618164,0.8571428571428571,0.9785714285714284,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8214285714285714
4,Tongue,Rest,62.57151770591736,0.7857142857142857,0.9857142857142858,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.7678571428571428
4,Mis,Rest,64.49256706237793,0.6428571428571429,0.9714285714285714,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6071428571428572
5,Hand,Rest,61.38477206230163,0.6607142857142857,0.9928571428571428,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6785714285714286
5,Feet,Rest,61.02561664581299,0.7678571428571429,0.9928571428571428,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.75
5,Tongue,Rest,64.8648898601532,0.8035714285714286,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8214285714285714
5,Mis,Rest,78.2126612663269,0.8571428571428571,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8392857142857143
6,Hand,Rest,76.1760606765747,0.75,0.9928571428571428,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.7142857142857143
6,Feet,Rest,77.87374925613403,0.7678571428571429,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.7321428571428572
6,Tongue,Rest,62.33030605316162,0.8214285714285714,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8214285714285714
6,Mis,Rest,63.31531739234924,0.7142857142857143,0.9857142857142858,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.75
7,Hand,Rest,67.93865013122559,0.7857142857142857,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8214285714285714
7,Feet,Rest,75.44482564926147,0.8571428571428571,0.9928571428571428,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.875
7,Tongue,Rest,79.05765676498413,0.6785714285714286,0.9928571428571428,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6071428571428572
7,Mis,Rest,65.1923885345459,0.7142857142857143,0.9714285714285714,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6428571428571428
9,Hand,Rest,62.16431140899658,0.8928571428571429,0.9928571428571428,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8571428571428572
9,Feet,Rest,61.12261462211609,0.8928571428571429,0.9928571428571428,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8571428571428572
9,Tongue,Rest,63.67552447319031,0.6964285714285714,0.9642857142857144,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6964285714285714
9,Mis,Rest,62.65663456916809,0.6785714285714286,0.9857142857142858,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6785714285714286
10,Hand,Rest,60.29124975204468,0.7678571428571429,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6964285714285714
10,Feet,Rest,60.33143568038941,0.6428571428571429,0.9928571428571428,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6428571428571428
10,Tongue,Rest,63.630187034606934,0.625,0.9714285714285714,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6607142857142857
10,Mis,Rest,63.43148922920227,0.9285714285714286,0.9928571428571428,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8928571428571429
11,Hand,Rest,60.578852891922,0.9642857142857144,0.9928571428571428,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.9464285714285714
11,Feet,Rest,61.13918852806091,0.9107142857142856,0.9928571428571428,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.9107142857142856
11,Tongue,Rest,62.249915599823,0.6607142857142857,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.5892857142857143
11,Mis,Rest,63.2997624874115,0.75,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.7142857142857143
13,Hand,Rest,62.37150430679321,0.6785714285714286,0.9357142857142856,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.625
13,Feet,Rest,63.36834168434143,0.7857142857142857,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8035714285714286
13,Tongue,Rest,62.72891020774841,0.8035714285714286,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8214285714285714
13,Mis,Rest,63.58558750152588,0.7678571428571429,0.9714285714285714,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.7678571428571428
14,Hand,Rest,61.4322874546051,0.9107142857142856,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.9107142857142856
14,Feet,Rest,61.99754214286804,0.8214285714285714,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.7857142857142857
14,Tongue,Rest,62.57454681396485,0.7142857142857143,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.7321428571428572
14,Mis,Rest,65.17727828025818,0.75,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.75
