class,test_acc,vote_acc
Hand,0.6785714285714286,0.6840659340659341
Feet,0.6866275616275614,0.7147559647559648
Tongue,0.6901730026730026,0.7094099594099593
Mis,0.7183199683199682,0.7602526977526978
