class,test_acc,vote_acc
Hand,0.7916666666666667,0.7797619047619047
Feet,0.7976190476190476,0.7749999999999999
Tongue,0.7261904761904762,0.6976190476190476
Mis,0.7416666666666667,0.7202380952380952
