class,test_acc,vote_acc
Hand,0.757057057057057,0.769069069069069
Feet,0.7219219219219218,0.7342342342342342
Tongue,0.7378378378378379,0.7495495495495494
Mis,0.7192192192192194,0.7216216216216217
