class,test_acc,vote_acc
Hand,0.7738846509477578,0.7457524271844661
Feet,0.7446428571428572,0.719047619047619
Tongue,0.7398809523809524,0.7005952380952382
Mis,0.7333333333333332,0.6928571428571428
