class,test_acc,vote_acc
Hand,0.6428134556574923,0.6448012232415902
Feet,0.6287461773700306,0.6321100917431193
Tongue,0.5732415902140672,0.5804281345565749
Mis,0.5738532110091744,0.5773700305810399
