class,test_acc,vote_acc
Hand,0.6107142857142858,0.5910714285714287
Feet,0.6327380952380952,0.6005952380952381
Tongue,0.5642857142857143,0.5571428571428572
Mis,0.5339285714285715,0.5208333333333334
