class,test_acc,vote_acc
Hand,0.6153153153153154,0.6195195195195193
Feet,0.5792792792792792,0.5798798798798799
Tongue,0.5588588588588588,0.5570570570570571
Mis,0.5762762762762763,0.5822822822822823
