class,test_acc,vote_acc
Hand,0.7749999999999999,0.7488095238095237
Feet,0.7392857142857142,0.7178571428571427
Tongue,0.7214285714285714,0.6857142857142857
Mis,0.6511904761904762,0.6297619047619047
