class,test_acc,vote_acc
Hand,0.6172619047619048,0.6059523809523809
Feet,0.5601190476190476,0.5410714285714285
Tongue,0.5226190476190476,0.5130952380952382
Mis,0.5559523809523809,0.5327380952380951
