class,test_acc,vote_acc
Hand,0.848901098901099,0.9038461538461536
Feet,0.7884615384615384,0.8324175824175826
Tongue,0.7554945054945055,0.7912087912087912
Mis,0.8104395604395603,0.8653846153846154
