class,test_acc,vote_acc
Hand,0.8040293040293041,0.8351648351648352
Feet,0.8066220927666712,0.8415199258572752
Tongue,0.7883732733130324,0.8360474866498961
Mis,0.7956661812083499,0.8506553687276579
