participant,class1,class2,running_time,test_acc,train_acc,test_size,train_size,train_block,test_block,test_acc_vote
5,Hand,Rest,41.90512800216675,0.7976190476190477,1.0,"(84, 64, 1000)","(56, 64, 1000)",12,84,0.8690476190476191
5,Feet,Rest,42.41608428955078,0.8095238095238095,1.0,"(84, 64, 1000)","(56, 64, 1000)",12,84,0.8690476190476191
5,Tongue,Rest,40.75702214241028,0.75,1.0,"(84, 64, 1000)","(56, 64, 1000)",12,84,0.7738095238095238
5,Mis,Rest,53.45850896835327,0.8928571428571429,1.0,"(84, 64, 1000)","(56, 64, 1000)",12,84,0.9761904761904762
