class,test_acc,vote_acc
Hand,0.8607142857142858,0.8321428571428571
Feet,0.8160714285714284,0.7910714285714284
Tongue,0.7767857142857143,0.7482142857142857
Mis,0.7821428571428571,0.7696428571428571
