class,test_acc,vote_acc
Hand,0.8241758241758241,0.8434065934065933
Feet,0.8484940984940985,0.8842083842083842
Tongue,0.8103378103378104,0.8707773707773708
Mis,0.821225071225071,0.8763736263736264
