class,test_acc,vote_acc
Hand,0.7902140672782874,0.7951070336391436
Feet,0.7568807339449539,0.7614678899082569
Tongue,0.7617737003058106,0.770336391437309
Mis,0.7385321100917431,0.7431192660550461
