class,test_acc,vote_acc
Hand,0.6086777478286913,0.5918313866427074
Feet,0.5551587301587302,0.5392857142857144
Tongue,0.5416666666666666,0.5265873015873016
Mis,0.5468253968253969,0.5238095238095237
