class,test_acc,vote_acc
Hand,0.7623853211009174,0.7642201834862384
Feet,0.7214067278287463,0.7235474006116208
Tongue,0.7155963302752293,0.7223241590214067
Mis,0.6951070336391436,0.6981651376146789
