class,test_acc,vote_acc
Hand,0.803113553113553,0.8424908424908425
Feet,0.8084535945981729,0.8552010238757226
Tongue,0.7709629727702016,0.8214175382850081
Mis,0.7810251996998985,0.8341828853877046
