class,test_acc,vote_acc
Hand,0.7006116207951069,0.7006116207951069
Feet,0.6678899082568808,0.6703363914373088
Tongue,0.6464831804281346,0.6501529051987767
Mis,0.6654434250764525,0.6730886850152905
