class,test_acc,vote_acc
Hand,0.7940476190476191,0.7738095238095237
Feet,0.7988095238095239,0.7833333333333333
Tongue,0.7726190476190474,0.7464285714285716
Mis,0.7738095238095238,0.7464285714285714
