class,test_acc,vote_acc
Hand,0.7164231188658668,0.6862922573609596
Feet,0.7076190476190476,0.6795238095238095
Tongue,0.6766666666666666,0.638095238095238
Mis,0.6804761904761905,0.6476190476190476
