class,test_acc,vote_acc
Hand,0.7115384615384616,0.7197802197802198
Feet,0.7087912087912088,0.7499999999999999
Tongue,0.6263736263736264,0.6593406593406593
Mis,0.6593406593406593,0.6895604395604398
