class,test_acc,vote_acc
Hand,0.8134920634920634,0.7888888888888891
Feet,0.7841269841269841,0.7547619047619047
Tongue,0.7626984126984128,0.7365079365079367
Mis,0.7714285714285715,0.7492063492063491
