class,test_acc,vote_acc
Hand,0.6291291291291292,0.6312312312312311
Feet,0.6096096096096096,0.6105105105105105
Tongue,0.6057057057057058,0.6102102102102103
Mis,0.5924924924924926,0.5924924924924926
