class,test_acc,vote_acc
Hand,0.742942942942943,0.7645645645645645
Feet,0.6945945945945946,0.7069069069069069
Tongue,0.7141141141141141,0.7357357357357356
Mis,0.7093093093093095,0.7291291291291293
