class,test_acc,vote_acc
Hand,0.8186813186813187,0.8543956043956045
Feet,0.8291615791615791,0.8980463980463982
Tongue,0.8158323158323159,0.8790191290191292
Mis,0.8322140822140823,0.8928571428571429
