class,test_acc,vote_acc
Hand,0.8696428571428572,0.8517857142857143
Feet,0.8232142857142858,0.7982142857142857
Tongue,0.7482142857142857,0.7107142857142857
Mis,0.7642857142857143,0.7357142857142857
