class,test_acc,vote_acc
Hand,0.7101190476190476,0.7360119047619046
Feet,0.6833333333333333,0.7077380952380953
Tongue,0.6872023809523811,0.7074404761904762
Mis,0.6648809523809525,0.6779761904761905
