participant,class1,class2,running_time,test_acc,train_acc,test_size,train_size,train_block,test_block,test_acc_vote
3,Hand,Rest,34.66672086715698,0.6130952380952381,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.5714285714285714
3,Feet,Rest,34.43151640892029,0.5833333333333334,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.5535714285714286
3,Tongue,Rest,36.33864116668701,0.4583333333333333,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.4702380952380952
3,Mis,Rest,36.142075300216675,0.5476190476190477,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.5595238095238095
4,Hand,Rest,35.341612100601196,0.6964285714285714,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.6547619047619048
4,Feet,Rest,34.53100776672363,0.4107142857142857,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.4047619047619047
4,Tongue,Rest,35.849937915802,0.6071428571428571,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.625
4,Mis,Rest,36.18269658088684,0.6011904761904762,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.5892857142857143
5,Hand,Rest,35.07676887512207,0.6726190476190477,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.6666666666666667
5,Feet,Rest,35.00576901435852,0.5654761904761905,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.5892857142857143
5,Tongue,Rest,35.68936729431152,0.5059523809523809,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.5059523809523809
5,Mis,Rest,36.24780297279358,0.5059523809523809,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.5119047619047619
6,Hand,Rest,34.94489502906799,0.6428571428571429,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.6666666666666667
6,Feet,Rest,35.308537006378174,0.5535714285714286,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.5119047619047619
6,Tongue,Rest,36.066227436065674,0.5654761904761905,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.5238095238095238
6,Mis,Rest,36.09395933151245,0.6190476190476191,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.625
7,Hand,Rest,34.99033856391907,0.5714285714285714,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.5535714285714286
7,Feet,Rest,34.94817090034485,0.5892857142857143,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.5535714285714286
7,Tongue,Rest,35.78578281402588,0.5535714285714286,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.5535714285714286
7,Mis,Rest,35.65013408660889,0.5178571428571429,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.5119047619047619
9,Hand,Rest,34.56626558303833,0.5595238095238095,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.5119047619047619
9,Feet,Rest,35.010658979415894,0.5654761904761905,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.5833333333333333
9,Tongue,Rest,36.09583854675293,0.4761904761904761,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.4404761904761904
9,Mis,Rest,35.94663882255554,0.5773809523809523,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.5357142857142857
10,Hand,Rest,35.010623931884766,0.4583333333333333,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.4642857142857143
10,Feet,Rest,34.85201668739319,0.6607142857142857,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.6547619047619048
10,Tongue,Rest,35.721007347106934,0.5476190476190477,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.5476190476190477
10,Mis,Rest,36.02290987968445,0.6785714285714286,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.6607142857142857
11,Hand,Rest,35.29544758796692,0.4166666666666667,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.4166666666666666
11,Feet,Rest,35.144874811172485,0.7202380952380952,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.7142857142857143
11,Tongue,Rest,35.98973631858826,0.625,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.6190476190476191
11,Mis,Rest,35.795493602752686,0.6011904761904762,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.5357142857142857
13,Hand,Rest,34.65923261642456,0.6547619047619048,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.6428571428571428
13,Feet,Rest,34.879027366638184,0.6190476190476191,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.5952380952380952
13,Tongue,Rest,36.13920855522156,0.6607142857142857,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.625
13,Mis,Rest,36.07576560974121,0.6785714285714286,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.6726190476190477
14,Hand,Rest,34.8397421836853,0.8333333333333334,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.7857142857142857
14,Feet,Rest,34.71963167190552,0.6666666666666666,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.6309523809523809
14,Tongue,Rest,36.1990339756012,0.5238095238095238,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.494047619047619
14,Mis,Rest,35.95492768287659,0.625,1.0,"(168, 64, 1000)","(28, 64, 1000)",1,234567,0.6309523809523809
