participant,class1,class2,running_time,test_acc,train_acc,test_size,train_size,train_block,test_block,test_acc_vote
3,Hand,Rest,31.238474369049072,0.6785714285714286,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.625
3,Feet,Rest,31.11705446243286,0.5178571428571429,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.4464285714285714
3,Tongue,Rest,31.121506690979004,0.5357142857142857,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.5178571428571428
3,Mis,Rest,31.82234811782837,0.7142857142857143,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.6607142857142857
4,Hand,Rest,31.719965934753414,0.8571428571428571,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.8392857142857143
4,Feet,Rest,31.806970357894897,0.7857142857142857,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.7321428571428572
4,Tongue,Rest,32.399367809295654,0.8571428571428571,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.8392857142857143
4,Mis,Rest,32.16894459724426,0.5357142857142857,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.5892857142857143
5,Hand,Rest,32.44070744514465,0.5,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.4821428571428571
5,Feet,Rest,31.73138451576233,0.5714285714285714,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.5714285714285714
5,Tongue,Rest,31.568277597427368,0.5357142857142857,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.5535714285714286
5,Mis,Rest,31.386950492858887,0.5714285714285714,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.6071428571428572
6,Hand,Rest,31.883519172668457,0.5714285714285714,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.5714285714285714
6,Feet,Rest,31.77389693260193,0.6428571428571429,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.6607142857142857
6,Tongue,Rest,31.60770297050476,0.5714285714285714,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.5714285714285714
6,Mis,Rest,32.32611441612244,0.6071428571428571,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.5714285714285714
7,Hand,Rest,32.46723461151123,0.6607142857142857,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.6428571428571428
7,Feet,Rest,32.30759048461914,0.5892857142857143,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.6071428571428572
7,Tongue,Rest,31.644747018814087,0.5714285714285714,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.5535714285714286
7,Mis,Rest,31.708756923675537,0.5714285714285714,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.6071428571428572
9,Hand,Rest,31.28811025619507,0.8392857142857143,1.0,"(56, 64, 1000)","(56, 64, 1000)",12,67,0.7678571428571428
