class,test_acc,vote_acc
Hand,0.7834862385321101,0.7887614678899083
Feet,0.7566513761467891,0.7612385321100918
Tongue,0.7077981651376146,0.7123853211009173
Mis,0.6871559633027522,0.6924311926605504
