class,test_acc,vote_acc
Hand,0.6056547619047618,0.5925595238095238
Feet,0.5854166666666666,0.5738095238095238
Tongue,0.5163690476190476,0.5098214285714285
Mis,0.5232142857142856,0.5178571428571429
