participant,class1,class2,running_time,test_acc,train_acc,test_size,train_size,train_block,test_block,test_acc_vote
3,Hand,Rest,62.95130491256714,0.7053571428571429,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.7544642857142857
3,Feet,Rest,62.155577182769775,0.5580357142857143,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.5714285714285714
3,Tongue,Rest,63.01189088821411,0.65625,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.6741071428571428
3,Mis,Rest,62.58197641372681,0.6741071428571429,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.7142857142857143
4,Hand,Rest,62.794167280197144,0.8035714285714286,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.8214285714285714
4,Feet,Rest,63.22375822067261,0.7053571428571429,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.7366071428571428
4,Tongue,Rest,63.54338598251343,0.7053571428571429,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.7544642857142857
4,Mis,Rest,62.240559339523315,0.6919642857142857,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.6875
5,Hand,Rest,62.34532928466797,0.5491071428571429,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.5401785714285714
5,Feet,Rest,61.89160943031311,0.6160714285714286,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.6026785714285714
5,Tongue,Rest,61.499669551849365,0.5625,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.5401785714285714
5,Mis,Rest,61.96695375442505,0.5491071428571429,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.5401785714285714
6,Hand,Rest,62.21160697937012,0.6473214285714286,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.6964285714285714
6,Feet,Rest,63.040579080581665,0.5848214285714286,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.6116071428571428
6,Tongue,Rest,62.13631319999695,0.6071428571428571,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.6026785714285714
6,Mis,Rest,62.00468182563782,0.6294642857142857,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.65625
7,Hand,Rest,62.091768741607666,0.6294642857142857,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.6919642857142857
7,Feet,Rest,62.66501498222351,0.6919642857142857,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.7366071428571428
7,Tongue,Rest,63.07702898979187,0.5892857142857143,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.6160714285714286
7,Mis,Rest,62.76656365394592,0.5580357142857143,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.5580357142857143
9,Hand,Rest,62.185789823532104,0.7589285714285714,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.8303571428571428
9,Feet,Rest,62.1653516292572,0.8035714285714286,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.8303571428571428
9,Tongue,Rest,62.7039577960968,0.6339285714285714,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.6830357142857143
9,Mis,Rest,62.15698885917664,0.6339285714285714,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.6964285714285714
10,Hand,Rest,63.115938663482666,0.6919642857142857,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.7410714285714286
10,Feet,Rest,63.426801919937134,0.6205357142857143,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.65625
10,Tongue,Rest,63.859702587127686,0.6160714285714286,1.0,"(224, 64, 250)","(336, 64, 250)",123,67,0.6294642857142857
