participant,class1,class2,running_time,test_acc,train_acc,test_size,train_size,train_block,test_block
8,Hand,Rest,53.77943992614746,0.8571428571428571,1.0,"(56, 64, 1000)","(140, 64, 1000)",1234,56
8,Feet,Rest,107.29346108436584,0.8214285714285714,1.0,"(56, 64, 1000)","(140, 64, 1000)",1234,56
8,Tongue,Rest,163.74271821975708,0.7678571428571429,1.0,"(56, 64, 1000)","(140, 64, 1000)",1234,56
8,Mis,Rest,218.35660219192505,0.5892857142857143,1.0,"(56, 64, 1000)","(140, 64, 1000)",01234,56
