class,test_acc,vote_acc
Hand,0.7294642857142859,0.7642857142857141
Feet,0.6863095238095238,0.7083333333333333
Tongue,0.6955357142857143,0.7300595238095239
Mis,0.687797619047619,0.7032738095238096
