class,test_acc,vote_acc
Hand,0.8142857142857143,0.7892857142857144
Feet,0.8130952380952381,0.7857142857142858
Tongue,0.7404761904761905,0.7178571428571429
Mis,0.763095238095238,0.7357142857142855
