class,test_acc,vote_acc
Hand,0.8178571428571428,0.7940476190476191
Feet,0.819047619047619,0.7916666666666666
Tongue,0.7523809523809524,0.7190476190476189
Mis,0.7964285714285714,0.7809523809523808
