class,test_acc,vote_acc
Hand,0.6538461538461539,0.676510989010989
Feet,0.6151185526185525,0.6226487476487477
Tongue,0.6159105534105535,0.634485446985447
Mis,0.6448247698247698,0.6558385308385308
