class,test_acc,vote_acc
Hand,0.8571428571428571,0.8392857142857143
Feet,0.9107142857142856,0.9017857142857144
Tongue,0.6964285714285714,0.6785714285714286
Mis,0.6517857142857143,0.6607142857142857
