class,test_acc,vote_acc
Hand,0.7844036697247706,0.7871559633027523
Feet,0.7747706422018348,0.7821100917431194
Tongue,0.7307339449541284,0.7376146788990826
Mis,0.7417431192660551,0.7504587155963303
