class,test_acc,vote_acc
Hand,0.8107142857142857,0.7809523809523811
Feet,0.8178571428571428,0.7821428571428571
Tongue,0.7392857142857142,0.7047619047619047
Mis,0.7654761904761904,0.7678571428571428
