class,test_acc,vote_acc
Hand,0.8071428571428572,0.7821428571428571
Feet,0.8226190476190476,0.7928571428571429
Tongue,0.7321428571428571,0.705952380952381
Mis,0.7404761904761905,0.7380952380952381
