class,test_acc,vote_acc
Hand,0.7519648636153491,0.7316747572815532
Feet,0.7440476190476191,0.7202380952380952
Tongue,0.6922619047619049,0.6672619047619047
Mis,0.7238095238095237,0.6958333333333333
