class,test_acc,vote_acc
Hand,0.7912844036697247,0.798165137614679
Feet,0.7752293577981652,0.7788990825688072
Tongue,0.7376146788990826,0.7426605504587156
Mis,0.7435779816513761,0.7532110091743118
