class,test_acc,vote_acc
Hand,0.8269230769230769,0.8516483516483516
Feet,0.8621286121286122,0.8950956450956451
Tongue,0.8433048433048433,0.9064916564916564
Mis,0.8459503459503459,0.8981481481481481
