class,test_acc,vote_acc
Hand,0.5726299694189603,0.5714067278287461
Feet,0.6051987767584098,0.604434250764526
Tongue,0.5371559633027523,0.5353211009174312
Mis,0.545565749235474,0.5434250764525993
