class,test_acc,vote_acc
Hand,0.6886904761904762,0.7035714285714287
Feet,0.644047619047619,0.6565476190476189
Tongue,0.6083333333333335,0.6041666666666666
Mis,0.6238095238095237,0.6267857142857143
