participant,class1,class2,running_time,test_acc,train_acc,test_size,train_size,train_block,test_block,test_acc_vote
3,Hand,Rest,58.546698570251465,0.9464285714285714,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.9285714285714286
3,Feet,Rest,58.13283324241638,0.6964285714285714,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.5
3,Tongue,Rest,58.005022287368774,0.75,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.7678571428571428
3,Mis,Rest,56.56602883338928,0.8928571428571429,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8392857142857143
4,Hand,Rest,57.53334426879883,0.8035714285714286,0.9928571428571428,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.75
4,Feet,Rest,56.19967436790466,0.9285714285714286,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.9107142857142856
4,Tongue,Rest,56.970672607421875,0.7857142857142857,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.75
4,Mis,Rest,59.26887226104736,0.6428571428571429,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6071428571428572
5,Hand,Rest,57.67853140830994,0.7857142857142857,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.75
5,Feet,Rest,57.254985332489014,0.7857142857142857,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8214285714285714
5,Tongue,Rest,59.14719319343567,0.8035714285714286,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8214285714285714
5,Mis,Rest,57.585052728652954,0.9464285714285714,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.9464285714285714
6,Hand,Rest,56.11774802207947,0.6964285714285714,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.7142857142857143
6,Feet,Rest,56.106449365615845,0.7857142857142857,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.7678571428571428
6,Tongue,Rest,57.59366273880005,0.7857142857142857,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6607142857142857
6,Mis,Rest,55.787519693374634,0.7857142857142857,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.7678571428571428
7,Hand,Rest,56.88621234893799,0.8571428571428571,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8392857142857143
7,Feet,Rest,55.50482749938965,0.8214285714285714,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.7321428571428572
7,Tongue,Rest,60.10491442680359,0.7678571428571429,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.625
7,Mis,Rest,58.532562494277954,0.75,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6607142857142857
9,Hand,Rest,56.51524257659912,0.9285714285714286,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8928571428571429
9,Feet,Rest,55.894365072250366,0.9285714285714286,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.875
9,Tongue,Rest,56.21605896949768,0.8214285714285714,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6964285714285714
9,Mis,Rest,57.79256057739258,0.7857142857142857,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.7678571428571428
10,Hand,Rest,59.179338455200195,0.7321428571428571,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6785714285714286
10,Feet,Rest,56.83091902732849,0.75,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.7142857142857143
10,Tongue,Rest,57.90325236320496,0.6071428571428571,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6071428571428572
10,Mis,Rest,57.303988218307495,0.8035714285714286,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.7678571428571428
11,Hand,Rest,57.54527521133423,0.8571428571428571,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8392857142857143
11,Feet,Rest,56.16763353347778,0.9285714285714286,0.9928571428571428,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8928571428571429
11,Tongue,Rest,57.182244300842285,0.75,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6964285714285714
11,Mis,Rest,59.05612683296203,0.6607142857142857,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6071428571428572
13,Hand,Rest,55.85017466545105,0.7142857142857143,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6428571428571428
13,Feet,Rest,56.43003606796265,0.8392857142857143,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8571428571428572
13,Tongue,Rest,58.644622802734375,0.7321428571428571,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6785714285714286
13,Mis,Rest,57.09764552116394,0.6785714285714286,0.9928571428571428,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.5
14,Hand,Rest,56.90760111808777,0.875,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8214285714285714
14,Feet,Rest,56.10174918174744,0.8928571428571429,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.8928571428571429
14,Tongue,Rest,58.03463864326477,0.75,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.6607142857142857
14,Mis,Rest,58.180147886276245,0.6964285714285714,1.0,"(56, 64, 1000)","(140, 64, 1000)",12345,67,0.7321428571428572
