participant,class1,class2,running_time,test_acc,train_acc,test_size,train_size,train_block,test_block,test_acc_vote
2,Hand,Rest,25.709935426712036,0.9285714285714286,1.0,"(56, 64, 1000)","(84, 64, 1000)",123,56,1.0
2,Feet,Rest,22.44881844520569,0.8392857142857143,1.0,"(56, 64, 1000)","(84, 64, 1000)",123,56,0.9642857142857144
2,Tongue,Rest,28.669682025909424,0.875,1.0,"(56, 64, 1000)","(84, 64, 1000)",123,56,0.9464285714285714
2,Mis,Rest,23.897420406341553,0.8928571428571429,1.0,"(56, 64, 1000)","(84, 64, 1000)",123,56,0.9642857142857144
3,Hand,Rest,24.607227325439453,0.8928571428571429,1.0,"(56, 64, 1000)","(84, 64, 1000)",123,56,0.9285714285714286
3,Feet,Rest,27.102754592895508,0.7818181818181819,1.0,"(55, 64, 1000)","(84, 64, 1000)",123,55,0.8181818181818181
3,Tongue,Rest,24.19908452033997,0.875,1.0,"(56, 64, 1000)","(84, 64, 1000)",123,56,0.9285714285714286
3,Mis,Rest,29.05629253387451,0.8928571428571429,1.0,"(56, 64, 1000)","(84, 64, 1000)",123,56,0.9821428571428572
4,Hand,Rest,24.18171262741089,0.6964285714285714,1.0,"(56, 64, 1000)","(84, 64, 1000)",123,56,0.7678571428571428
4,Feet,Rest,28.33042287826538,0.5178571428571429,1.0,"(56, 64, 1000)","(84, 64, 1000)",123,56,0.4642857142857143
4,Tongue,Rest,24.64006757736206,0.6428571428571429,1.0,"(56, 64, 1000)","(84, 64, 1000)",123,56,0.6964285714285714
4,Mis,Rest,23.03166961669922,0.6607142857142857,1.0,"(56, 64, 1000)","(84, 64, 1000)",123,56,0.7321428571428572
5,Hand,Rest,28.94105887413025,0.6785714285714286,1.0,"(56, 64, 1000)","(84, 64, 1000)",123,56,0.75
5,Feet,Rest,22.343673706054688,0.8928571428571429,1.0,"(56, 64, 1000)","(84, 64, 1000)",123,56,0.9821428571428572
5,Tongue,Rest,28.836692094802856,0.7321428571428571,1.0,"(56, 64, 1000)","(84, 64, 1000)",123,56,0.7857142857142857
5,Mis,Rest,27.104032516479492,0.8571428571428571,1.0,"(56, 64, 1000)","(84, 64, 1000)",123,56,0.9642857142857144
6,Hand,Rest,24.090071201324463,0.8571428571428571,1.0,"(56, 64, 1000)","(84, 64, 1000)",123,56,0.9285714285714286
6,Feet,Rest,28.93093228340149,0.6964285714285714,1.0,"(56, 64, 1000)","(84, 64, 1000)",123,56,0.7857142857142857
