class,test_acc,vote_acc
Hand,0.7764525993883792,0.7886850152905198
Feet,0.7785932721712538,0.7899082568807339
Tongue,0.7223241590214067,0.7296636085626912
Mis,0.7394495412844037,0.7513761467889907
