class,test_acc,vote_acc
Hand,0.8190476190476192,0.8011904761904761
Feet,0.8142857142857144,0.8083333333333333
Tongue,0.7833333333333333,0.7547619047619047
Mis,0.8023809523809524,0.7904761904761906
