class,test_acc,vote_acc
Hand,0.7321428571428571,0.6971428571428572
Feet,0.7328571428571429,0.6935714285714285
Tongue,0.6871428571428572,0.6585714285714286
Mis,0.6528571428571428,0.6207142857142858
