class,test_acc,vote_acc
Hand,0.7241071428571428,0.7142857142857143
Feet,0.7294642857142858,0.7263392857142856
Tongue,0.6821428571428572,0.6879464285714285
Mis,0.6691964285714286,0.6745535714285714
