class,test_acc,vote_acc
Hand,0.7062499999999999,0.7422619047619048
Feet,0.6735119047619046,0.6931547619047619
Tongue,0.6699404761904763,0.7008928571428572
Mis,0.6907738095238095,0.7247023809523809
