class,test_acc,vote_acc
Hand,0.8186813186813185,0.8434065934065933
Feet,0.8375050875050876,0.875966625966626
Tongue,0.8240740740740742,0.8735246235246236
Mis,0.8485958485958486,0.8899063899063898
