class,test_acc,vote_acc
Hand,0.7369047619047618,0.7166666666666667
Feet,0.6809523809523809,0.6654761904761906
Tongue,0.644047619047619,0.642857142857143
Mis,0.6988095238095239,0.6845238095238095
