class,test_acc,vote_acc
Hand,0.7014880952380952,0.7297619047619046
Feet,0.6666666666666665,0.6898809523809523
Tongue,0.661607142857143,0.6869047619047618
Mis,0.6696428571428571,0.6922619047619047
