class,test_acc,vote_acc
Hand,0.7085241730279898,0.6878516902944384
Feet,0.708095238095238,0.6909523809523808
Tongue,0.6580952380952382,0.6238095238095236
Mis,0.6747619047619048,0.6457142857142857
