class,test_acc,vote_acc
Hand,0.7071428571428571,0.6807142857142857
Feet,0.6728571428571429,0.6521428571428572
Tongue,0.6107142857142858,0.5921428571428572
Mis,0.602857142857143,0.582857142857143
