class,test_acc,vote_acc
Hand,0.5119047619047619,0.5020833333333333
Feet,0.518452380952381,0.5136904761904761
Tongue,0.5098214285714286,0.5110119047619047
Mis,0.4988095238095237,0.5044642857142857
